date,open,high,low,close,adj_close,volume,dividends,stock_splits,ema20,ema50,ema200,macd,macd_signal,adx,atr,bb_upper,bb_lower,bb_middle,volume_ma20,rsi,stoch,obv,daily_return,return_5d,return_20d,price_above_ema20,price_above_ema50,price_above_ema200,rsi_overbought,rsi_oversold,macd_bullish,strong_trend,high_volume,near_upper_band,near_lower_band
2021-07-07 00:00:00+05:30,513.5579223632812,520.8215942382812,513.5579223632812,519.8400268554688,508.0707702636719,6669192,0.0,0.0,,,,,,0.0,0.0,,,,,,,6669192,,,,False,False,False,False,False,False,False,False,False,False
2021-07-08 00:00:00+05:30,520.2326049804688,522.9810180664062,513.9014892578125,515.6192626953125,503.9455871582031,5400962,0.0,0.0,,,,,,0.0,0.0,,,,,,,1268230,-0.008119351996974555,,,False,False,False,False,False,False,False,False,False,False
2021-07-09 00:00:00+05:30,515.8155517578125,527.5944213867188,513.3616333007812,526.367431640625,514.450439453125,7303645,0.0,0.0,,,,,,0.0,0.0,,,,,,,8571875,0.020845165654068687,,,False,False,False,False,False,False,False,False,False,False
2021-07-12 00:00:00+05:30,529.0177001953125,529.0177001953125,518.9075317382812,519.8890991210938,508.1187438964844,8932790,0.0,0.0,,,,,,0.0,0.0,,,,,,,-360915,-0.012307624161584374,,,False,False,False,False,False,False,False,False,False,False
2021-07-13 00:00:00+05:30,523.7172241210938,525.6312866210938,518.4658203125,520.28173828125,508.5025024414063,8138019,0.0,0.0,,,,,,0.0,0.0,,,,,,,7777104,0.0007552363779506077,,,False,False,False,False,False,False,False,False,False,False
2021-07-14 00:00:00+05:30,519.2510375976562,521.6068115234375,516.9443969726562,520.28173828125,508.5025024414063,6666859,0.0,0.0,,,,,,0.0,0.0,,,,,,,14443963,0.0,0.0008497064538357524,,False,False,False,False,False,False,False,False,False,False
2021-07-15 00:00:00+05:30,522.6865844726562,522.6865844726562,515.3247680664062,515.7664794921875,504.0894470214844,6886797,0.0,0.0,,,,,,0.0,0.0,,,,,,,7557166,-0.008678487936129908,0.0002855145405262771,,False,False,False,False,False,False,False,False,False,False
2021-07-16 00:00:00+05:30,517.2879028320312,533.3856811523438,516.2572631835938,531.1771240234375,519.1512451171875,11251138,0.0,0.0,,,,,,0.0,0.0,,,,,,,18808304,0.029879112241693262,0.00913751895291326,,False,False,False,False,False,False,False,False,False,False
2021-07-19 00:00:00+05:30,529.0667724609375,534.6617431640625,519.5455322265625,528.5269165039062,516.5609741210938,9130551,0.0,0.0,,,,,,0.0,0.0,,,,,,,9677753,-0.004989310344272857,0.016614730713560455,,False,False,False,False,False,False,False,False,False,False
2021-07-20 00:00:00+05:30,526.5637817382812,526.9072875976562,513.3616333007812,516.0609741210938,504.3772888183594,7646460,0.0,0.0,,,,,,0.0,0.0,,,,,,,2031293,-0.023586201560503395,-0.008112458788385624,,False,False,False,False,False,False,False,False,False,False
2021-07-22 00:00:00+05:30,521.3123779296875,537.9009399414062,513.9996337890625,536.6248779296875,524.4756469726562,20220601,0.0,0.0,,,,,,0.0,0.0,,,,,,,22251894,0.03984781806765425,0.03141209549738777,,False,False,False,False,False,False,False,False,False,False
2021-07-23 00:00:00+05:30,537.6064453125,550.3178100585938,522.9319458007812,538.1953735351562,526.010498046875,33200836,0.0,0.0,,,,,,0.0,0.0,,,,,,,55452730,0.0029266172144828406,0.043486529146003816,,False,False,False,False,False,False,False,False,False,False
2021-07-26 00:00:00+05:30,534.9561767578125,543.6431274414062,532.109619140625,534.023681640625,521.9334106445312,5214592,0.0,0.0,,,,,,0.0,0.0,,,,,,,50238138,-0.00775125930037146,0.005358961236180626,,False,False,False,False,False,False,False,False,False,False
2021-07-27 00:00:00+05:30,535.741455078125,535.741455078125,526.269287109375,530.5881958007812,518.5756225585938,5835018,0.0,0.0,,,,,,0.0,12.862099783761161,,,,,55.75296354059763,46.61348659763167,44403120,-0.006433208784466737,0.0039000460194345,,False,False,False,False,False,False,False,False,False,False
2021-07-28 00:00:00+05:30,529.5575561523438,560.1825561523438,527.93798828125,557.4341430664062,544.8137817382812,32532037,0.0,0.0,,,,,,0.0,14.246561789999204,,,,,70.37543961418625,94.12994678757003,76935157,0.05059657843519916,0.08017108640267834,,False,False,False,True,False,False,False,False,False,False
2021-07-29 00:00:00+05:30,563.5198974609375,566.072021484375,554.587646484375,556.697998046875,544.09423828125,15844335,0.0,0.0,,,,,,0.0,14.04926273357069,,,,,69.6952821932122,82.21598481716799,61090822,-0.0013205954975806788,0.03740624213068555,,False,False,False,False,False,False,False,False,False,False
