date,open,high,low,close,adj_close,volume,dividends,stock_splits,ema20,ema50,ema200,macd,macd_signal,adx,atr,bb_upper,bb_lower,bb_middle,volume_ma20,rsi,stoch,obv,daily_return,return_5d,return_20d,price_above_ema20,price_above_ema50,price_above_ema200,rsi_overbought,rsi_oversold,macd_bullish,strong_trend,high_volume,near_upper_band,near_lower_band
2021-07-12 00:00:00+05:30,3235.0,3236.0,3188.35009765625,3193.10009765625,2782.976806640625,1892226,0.0,0.0,,,,,,0.0,0.0,,,,,,,1892226,,,,False,False,False,False,False,False,False,False,False,False
2021-07-13 00:00:00+05:30,3214.0,3214.0,3175.0,3187.550048828125,2778.138916015625,1809339,0.0,0.0,,,,,,0.0,0.0,,,,,,,82887,-0.0017381380659500234,,,False,False,False,False,False,False,False,False,False,False
2021-07-14 00:00:00+05:30,3187.0,3222.0,3185.0,3214.550048828125,2801.672119140625,2044279,0.0,0.0,,,,,,0.0,0.0,,,,,,,2127166,0.008470455235652263,,,False,False,False,False,False,False,False,False,False,False
2021-07-15 00:00:00+05:30,3227.60009765625,3231.85009765625,3194.0,3202.949951171875,2797.6533203125,2232968,7.0,0.0,,,,,,0.0,0.0,,,,,,,-105802,-0.003608622507053183,,,False,False,False,False,False,False,False,False,False,False
2021-07-16 00:00:00+05:30,3213.0,3219.85009765625,3192.0,3194.800048828125,2790.535400390625,1256526,0.0,0.0,,,,,,0.0,0.0,,,,,,,-1362328,-0.0025444988114060596,,,False,False,False,False,False,False,False,False,False,False
2021-07-19 00:00:00+05:30,3180.0,3199.800048828125,3176.0,3184.60009765625,2781.62548828125,1597058,0.0,0.0,,,,,,0.0,0.0,,,,,,,-2959386,-0.003192672785771511,-0.0026619898343428483,,False,False,False,False,False,False,False,False,False,False
2021-07-20 00:00:00+05:30,3184.60009765625,3215.0,3156.14990234375,3205.800048828125,2800.14306640625,1811945,0.0,0.0,,,,,,0.0,0.0,,,,,,,-1147441,0.006657021453801093,0.005725400298172367,,False,False,False,False,False,False,False,False,False,False
2021-07-22 00:00:00+05:30,3190.0,3224.949951171875,3190.0,3216.35009765625,2809.358154296875,2859334,0.0,0.0,,,,,,0.0,0.0,,,,,,,1711893,0.003290925406274736,0.0005599691405586693,,False,False,False,False,False,False,False,False,False,False
2021-07-23 00:00:00+05:30,3230.0,3241.550048828125,3206.64990234375,3212.85009765625,2806.30078125,1776193,0.0,0.0,,,,,,0.0,0.0,,,,,,,-64300,-0.001088189996030109,0.003090946357358071,,False,False,False,False,False,False,False,False,False,False
2021-07-26 00:00:00+05:30,3200.0,3224.25,3190.85009765625,3197.550048828125,2792.9375,1259611,0.0,0.0,,,,,,0.0,0.0,,,,,,,-1323911,-0.004762142136443326,0.0008607737441999053,,False,False,False,False,False,False,False,False,False,False
2021-07-27 00:00:00+05:30,3200.0,3210.0,3161.14990234375,3182.949951171875,2780.184326171875,1121367,0.0,0.0,,,,,,0.0,0.0,,,,,,,-2445278,-0.00456602631180103,-0.0005181644268583696,,False,False,False,False,False,False,False,False,False,False
2021-07-28 00:00:00+05:30,3188.0,3204.449951171875,3132.39990234375,3197.800048828125,2793.155029296875,1660654,0.0,0.0,,,,,,0.0,0.0,,,,,,,-784624,0.004665514030713025,-0.0024954769100226093,,False,False,False,False,False,False,False,False,False,False
2021-07-29 00:00:00+05:30,3200.25,3225.449951171875,3190.300048828125,3195.800048828125,2791.408447265625,1731997,0.0,0.0,,,,,,0.0,0.0,,,,,,,-2516621,-0.0006254299735635183,-0.006389245015056,,False,False,False,False,False,False,False,False,False,False
2021-07-30 00:00:00+05:30,3219.0,3223.5,3162.35009765625,3167.449951171875,2766.645751953125,2999943,0.0,0.0,,,,,,0.0,42.31787109375,,,,,37.57711061566771,32.111774429127735,-5516564,-0.008871048633548151,-0.014130801345974442,,False,False,False,False,False,False,False,False,False,False
2021-08-02 00:00:00+05:30,3180.0,3224.89990234375,3167.0,3219.39990234375,2812.02197265625,2608669,0.0,0.0,,,,,,0.0,43.430873325892854,,,,,57.71726682079304,79.70671849941509,-2907895,0.016401190854698378,0.006833310873001874,,False,False,False,False,False,False,False,False,False,False
2021-08-03 00:00:00+05:30,3229.0,3290.0,3218.949951171875,3284.89990234375,2869.233642578125,3804735,0.0,0.0,,,,,,0.0,45.4036715760523,,,,,70.59791949205797,96.76389943147491,896840,0.02034540659341988,0.03203002018122847,,False,False,False,True,False,False,False,False,False,False
2021-08-04 00:00:00+05:30,3300.0,3305.199951171875,3261.199951171875,3273.949951171875,2859.66943359375,2929598,0.0,0.0,,,,,,0.0,45.30340932061999,,,,,66.92734549964106,81.9155143693954,-2032758,-0.0033334200424378624,0.02381321570485806,,False,False,False,False,False,False,False,False,False,False
2021-08-05 00:00:00+05:30,3275.0,3315.0,3262.5,3283.949951171875,2868.403564453125,2534521,0.0,0.0,,,,,,0.0,45.817451512004276,,,,,68.53623166413742,82.99560119262497,501763,0.0030544144379545113,0.02758304681047674,,False,False,False,False,False,False,False,False,False,False
2021-08-06 00:00:00+05:30,3272.550048828125,3324.0,3265.0,3309.800048828125,2890.98291015625,2292362,0.0,0.0,,,,,,0.0,46.759062118289684,,,,,72.28902722485455,92.58875577540093,2794125,0.007871647875457244,0.044941545991463716,,False,False,False,True,False,False,False,False,False,False
2021-08-09 00:00:00+05:30,3323.89990234375,3337.0,3310.0,3322.699951171875,2902.25,1510489,0.0,0.0,3236.345456930927,,,,,0.0,45.36198276497435,3311.5161372667935,3133.363892030082,3222.4400146484377,2086690.7,73.95828233492662,93.01073215900874,4304614,0.003897486903572167,0.03208674037447845,,True,False,False,True,False,False,False,False,True,False
2021-08-10 00:00:00+05:30,3315.60009765625,3349.89990234375,3315.60009765625,3333.89990234375,2912.03369140625,2040777,0.0,0.0,3245.636356494053,,,,,0.0,44.5718271880119,3329.723732556461,3129.2362772091637,3229.4800048828124,2094118.25,75.3468218604678,92.64367816091954,6345391,0.003370738055335165,0.014916740679080887,0.044095017500656475,True,False,False,True,False,False,False,False,True,False
2021-08-11 00:00:00+05:30,3350.0,3360.0,3327.10009765625,3344.199951171875,2921.030029296875,1929707,0.0,0.0,3255.0233655109882,,,,,0.0,43.73811827056462,3347.2393938487257,3127.3856061512743,3237.3125,2100136.65,76.58339656771652,93.0579780101904,8275098,0.0030894895257305155,0.021457261426630847,0.049144295758223766,True,False,False,True,False,False,False,False,False,False
