date,open,high,low,close,adj_close,volume,dividends,stock_splits,ema20,ema50,ema200,macd,macd_signal,adx,atr,bb_upper,bb_lower,bb_middle,volume_ma20,rsi,stoch,obv,daily_return,return_5d,return_20d,price_above_ema20,price_above_ema50,price_above_ema200,rsi_overbought,rsi_oversold,macd_bullish,strong_trend,high_volume,near_upper_band,near_lower_band
2021-07-14 00:00:00+05:30,662.0,668.0,658.2000122070312,664.3499755859375,642.5509643554688,11648541,0.0,0.0,,,,,,0.0,0.0,,,,,,,11648541,,,,False,False,False,False,False,False,False,False,False,False
2021-07-15 00:00:00+05:30,665.0999755859375,669.5999755859375,661.0999755859375,667.4500122070312,645.54931640625,8244429,0.0,0.0,,,,,,0.0,0.0,,,,,,,19892970,0.004666270392137184,,,False,False,False,False,False,False,False,False,False,False
2021-07-16 00:00:00+05:30,667.4500122070312,667.75,657.7000122070312,660.2999877929688,638.6339721679688,9212875,0.0,0.0,,,,,,0.0,0.0,,,,,,,10680095,-0.010712449297018978,,,False,False,False,False,False,False,False,False,False,False
2021-07-19 00:00:00+05:30,645.6500244140625,656.9000244140625,645.5499877929688,655.9000244140625,634.3782958984375,9121737,0.0,0.0,,,,,,0.0,0.0,,,,,,,1558358,-0.006663582402315349,,,False,False,False,False,False,False,False,False,False,False
2021-07-20 00:00:00+05:30,648.6500244140625,651.25,639.0999755859375,641.9000244140625,620.8377685546875,13169127,0.0,0.0,,,,,,0.0,0.0,,,,,,,-11610769,-0.021344716387999285,,,False,False,False,False,False,False,False,False,False,False
2021-07-22 00:00:00+05:30,652.5,660.2999877929688,648.2999877929688,655.9500122070312,634.4266967773438,13123569,0.0,0.0,,,,,,0.0,0.0,,,,,,,1512800,0.021888124721281654,-0.012643883024903713,,False,False,False,False,False,False,False,False,False,False
2021-07-23 00:00:00+05:30,655.9500122070312,677.8499755859375,650.75,676.6500244140625,654.4474487304688,19298083,0.0,0.0,,,,,,0.0,0.0,,,,,,,20810883,0.0315573013519479,0.013783822067228613,,False,False,False,False,False,False,False,False,False,False
2021-07-26 00:00:00+05:30,680.0,687.75,663.5999755859375,676.75,654.544189453125,31054759,0.0,0.0,,,,,,0.0,0.0,,,,,,,51865642,0.00014775080518769634,0.02491293731810429,,False,False,False,False,False,False,False,False,False,False
2021-07-27 00:00:00+05:30,680.1500244140625,685.5999755859375,673.2999877929688,677.4500122070312,655.2212524414062,12598869,0.0,0.0,,,,,,0.0,0.0,,,,,,,64464511,0.0010343734126800896,0.032855598400411745,,False,False,False,False,False,False,False,False,False,False
2021-07-28 00:00:00+05:30,677.9000244140625,687.0,670.0499877929688,685.0499877929688,662.57177734375,18367497,0.0,0.0,,,,,,0.0,0.0,,,,,,,82832008,0.011218503873338115,0.067222249163013,,False,False,False,False,False,False,False,False,False,False
2021-07-29 00:00:00+05:30,692.5,692.5,683.0999755859375,687.5,666.888427734375,11043138,2.0,0.0,,,,,,0.0,0.0,,,,,,,93875146,0.0035763991689490293,0.048098158710012884,,False,False,False,False,False,False,False,False,False,False
2021-07-30 00:00:00+05:30,687.0,687.6500244140625,678.0,682.5,662.0383911132812,14536250,0.0,0.0,,,,,,0.0,0.0,,,,,,,79338896,-0.0072727272727273196,0.008645496748490133,,False,False,False,False,False,False,False,False,False,False
2021-08-02 00:00:00+05:30,684.0499877929688,688.0499877929688,677.7000122070312,681.4000244140625,660.9713134765625,9348206,0.0,0.0,,,,,,0.0,0.0,,,,,,,69990690,-0.0016116858402014378,0.006871111066217184,,False,False,False,False,False,False,False,False,False,False
2021-08-03 00:00:00+05:30,683.0,691.9000244140625,676.6500244140625,690.4000244140625,669.7015380859375,10162609,0.0,0.0,,,,,,0.0,14.532143729073661,,,,,68.42034019081046,96.0674632474803,80153299,0.013208100495357478,0.019115819578838122,,False,False,False,False,False,False,False,False,False,False
2021-08-04 00:00:00+05:30,694.0,717.4000244140625,693.2000122070312,714.6500244140625,693.2244873046875,28730606,0.0,0.0,,,,,,0.0,15.422704891282686,,,,,78.4270580719074,96.487869367698,108883905,0.03512456422721133,0.04320857915267817,,False,False,False,True,False,False,False,False,False,False
2021-08-05 00:00:00+05:30,715.5,716.5,699.0499877929688,702.4500122070312,681.3902587890625,17774554,0.0,0.0,,,,,,0.0,15.567512556693298,,,,,66.93561268799178,80.9067651543261,91109351,-0.017071310138181195,0.021745472301136326,,False,False,False,False,False,False,False,False,False,False
2021-08-06 00:00:00+05:30,705.0499877929688,706.0,695.7000122070312,697.6500244140625,676.7341918945312,14701949,0.0,0.0,,,,,,0.0,15.19126078785583,,,,,63.02295336564546,74.77651636801292,76407402,-0.00683320906762841,0.022197837969322398,,False,False,False,False,False,False,False,False,False,False
2021-08-09 00:00:00+05:30,697.4000244140625,706.2999877929688,694.3499755859375,702.8499755859375,681.7781982421875,8602980,0.0,0.0,,,,,,0.0,14.959743032082645,,,,,65.38364847709889,81.41757374881905,85010382,0.0074535239588680025,0.03147923452207069,,False,False,False,False,False,False,False,False,False,False
2021-08-10 00:00:00+05:30,704.0999755859375,708.2999877929688,697.2999877929688,700.9000244140625,679.88671875,10843554,0.0,0.0,,,,,,0.0,14.676904244076741,,,,,63.740295313487195,76.12157560714932,74166828,-0.0027743490639654533,0.015208574201472924,,False,False,False,False,False,False,False,False,False,False
2021-08-11 00:00:00+05:30,706.25,707.1500244140625,690.0,693.5499877929688,672.7570190429688,9748084,0.0,0.0,685.761676800007,,,,,0.0,14.85355568479001,717.5883275640571,643.9716883050836,680.7800079345703,14066570.8,57.839177164035874,64.21601217589108,64418744,-0.010486569218253639,-0.02952499251419405,,True,False,False,False,False,False,False,False,False,False
2021-08-12 00:00:00+05:30,693.5,702.9500122070312,693.2999877929688,701.3499755859375,680.3231811523438,8840339,0.0,0.0,687.2462766843812,,,,,0.0,14.481874879738045,719.6677983004479,645.5922175686928,682.6300079345704,13926160.7,61.87321130691936,70.16722256256665,73259083,0.011246468070441606,-0.0015659998604563574,0.0556935370809144,True,False,False,False,False,False,False,False,False,False
2021-08-13 00:00:00+05:30,707.0499877929688,709.9000244140625,701.0,704.7999877929688,683.6697387695312,12787590,0.0,0.0,688.9180586947228,,,,,0.0,14.083171275046935,722.0483103770476,646.9467030506868,684.4975067138672,14153318.75,63.535154815538455,73.38959477070263,86046673,0.0049191021987973205,0.01024863918683483,0.05595921028218087,True,False,False,False,False,False,False,False,False,False
